city,category,place name,name,date,review text
Agadir,Hotel,Sofitel Agadir Thalassa sea & spa,238nadi,il y a 2 semaines ,Séjour agréable en famille. Suite prestige vraiment superbe avec vue mer et piscine. Nettoyage de la chambre impeccable. Literie très confortable.|Formule demie-pension décevante surtout le dîner du soir. Les boissons sont hors de prix. …
Agadir,Hotel,Sofitel Agadir Thalassa sea & spa,mouna Noreils,il y a 2 semaines ,"Séjour mémorable au Sofitel Agadir Thalassa Sea & Spa !

Nous avons vécu une expérience de luxe exceptionnelle que je recommande …"
Agadir,Hotel,Sofitel Agadir Thalassa sea & spa,mounan143,il y a 2 semaines ,"Un séjour d’exception au Sofitel Agadir Thalassa Sea & Spa !||Nous avons vécu une expérience de luxe que je recommande vivement.|Le cadre est absolument sublime, idéal pour se détendre et profiter pleinement. Entre les piscines somptueuses …"
Agadir,Hotel,Sofitel Agadir Thalassa sea & spa,Pg75l,il y a un mois ,"Luxe, raffinement et volupté à discrétion sans tape à l’œil. C’est fréquent chez Sofitel. Encore plus vrai au Thalassa et Spa d’Agadir.||Les bâtiments sur deux étages abritent des chambres agréables et bien propres; certaines en front de …"
Agadir,Hotel,Sofitel Agadir Thalassa sea & spa,kari45,il y a 3 semaines ,"Séjour impérial||Si le diable est dans le détail, le Sofitel Thalasso Sea and Spa n’a rien laissé au hasard. Tout a été conçu pour assurer le confort et le luxe des clients. Des chambres lumineuses à la propreté irréprochable, chaque …"
Agadir,Hotel,Sofitel Agadir Thalassa sea & spa,Gaelle Yvonnet,il y a 3 mois ,"Magnifique hôtel, avec un personnel chaleureux, attentif aux moindres détails, au petit soin pour nous…..souriant et très professionnel, et cela du petit déjeuner au personnel d’entretien. Établissement propre, beaucoup d’espace jardin. Ce …"
Agadir,Hotel,Sofitel Agadir Thalassa sea & spa,Amine El Azhar,il y a 2 mois ,"Un séjour exceptionnel ! Le personnel est d’une gentillesse remarquable, toujours souriant, attentionné et aux petits soins.
Tout était parfait : propreté irréprochable, accueil chaleureux, prestations de …"
Agadir,Hotel,Sofitel Agadir Thalassa sea & spa,53lamiab,il y a 2 semaines ,"Excellent séjour dans cet hotel. Tout a été parfait. Chambre agréable, belle piscine. Petit dej très varié avec un excellent service. Un grand merci à Lahoucine du service petit dej pour son professionalisme et sa réactivité. On reviendra sans hésitation."
Agadir,Hotel,Sofitel Agadir Thalassa sea & spa,Stéphane Spinella,il y a 4 mois ,"Très agréable séjour au Sofitel Agadir thalasso idéalement situé en bord de plage dans un très beau décor  constitué de cactus et autre végétation, couleurs blanches, vue sur mer, l'air de l'Atlantique. On s'y sent tellement bien …"
Agadir,Hotel,Sofitel Agadir Thalassa sea & spa,Morgane Trapet,il y a 4 mois ,"Les travaux réalisés dans l’hôtel ont été très bénéfiques, les chambres sont beaucoup plus jolies, grandes et le balcon est vraiment très sympa.
Le personnel de l’hôtel aux petits soins nous fait toujours un très bel Acceuil …"
Agadir,Hotel,HAMILTON Agadir,srhhh,il y a 4 semaines ,"J’ai payé 1000€ pour un séjour censé être dans un hôtel 4 étoiles, mais l’expérience a été très loin du standing annoncé. …"
Agadir,Hotel,HAMILTON Agadir,Kader Ol,il y a une semaine ,"Un hôtel à éviter à tout prix. L’organisation est inexistante, le personnel désagréable et incapable de gérer une simple réservation. On se fait traiter comme si on n’existait pas, et même lorsqu’on se plaint, personne ne prend la peine …"
Agadir,Hotel,HAMILTON Agadir,Kelthoum Mimouni,il y a un mois ,C’est la deuxième et dernière fois que je viens dans cet hôtel qui ne cesse de perdre de sa valeur. …
Agadir,Hotel,HAMILTON Agadir,Kheira Drif,il y a une semaine ,"Séjour lamentable. La chambre était mal entretenue, poussière sur les meubles, serviettes tachées et une odeur désagréable en entrant. Le petit-déjeuner est vraiment médiocre : peu de choix, produits bas de gamme et souvent froids. Le …"
Agadir,Hotel,HAMILTON Agadir,Amina Dahmani,il y a une semaine ,"Le pire séjour de ma vie. Chambres sales avec des cheveux sur les draps, murs tachés et odeur de renfermé. Au petit-déjeuner, buffet vide dès 9h, café imbuvable et croissants durs comme du béton. Le personnel ? Arrogant, lent et …"
Agadir,Hotel,HAMILTON Agadir,Ahmed Ilyas,il y a 3 semaines ,"Une expérience décevante dans un hôtel touristique
Malheureusement, notre séjour dans cet hôtel a été une très mauvaise expérience. Nous avons passé une nuit entière sans électricité, dans le noir et une chaleur …"
Agadir,Hotel,HAMILTON Agadir,Ikram Berraq,il y a 3 semaines ,"Très déçus de notre séjour. Nous avions réservé des chambres pour 2 personnes, mais à notre arrivée, on nous a donné uniquement des chambres pour 4 personnes, alors que les chambres doubles existent bel et bien. Aucune explication …"
Agadir,Hotel,HAMILTON Agadir,Kari Doudou,il y a 2 semaines ,Hôtel très bas de gamme avec des draps d’une usure que j’imagine même chez vous vous n’avez pas. Du déjeuner au dîner expérience culinaire médiocre je suis marocaine et croyez moi que ce n’est pas du tout représentatif de la cuisine de ce …
Agadir,Hotel,HAMILTON Agadir,nisrine elfarji,il y a 3 semaines ,"Nous avions déjà réservé à l’avance, mais à notre arrivée, on nous a simplement dit qu’il n’y avait plus de place ! Aucun effort pour trouver une solution, aucune excuse. En plus de cela, l’établissement était sale, et le personnel était …"
Agadir,Hotel,HAMILTON Agadir,hjb hjbv,il y a une semaine ,"Une honte absolue. J’avais réservé à mon nom, mais au moment du petit-déjeuner, le personnel a prétendu ne pas me trouver dans leur système. Au lieu de chercher une solution, ils m’ont humiliée devant tout le monde. Quand je suis allée me …"
Agadir,Hotel,HAMILTON Agadir,O. Lucie,il y a 2 semaines ,"- Nous sommes arrivés de nuit, aucune place sur le parking qui d'ailleurs n'en est pas vraiment un. (Parking partagé avec 2 autres hôtel et une boîte de nuit)
+ Service bagagiste / room services / gardien parking (payant) (si tu trouve de …"
Agadir,Hotel,HAMILTON Agadir,nouri vitalité,il y a 3 mois ,"J’ai vécu une très mauvaise expérience dans cet hôtel. Le manager de nuit a été extrêmement impoli et irrespectueux. Pire encore, il a tenté de draguer ma femme, ce qui nous a mis très mal à l’aise. Ce genre de comportement est totalement …"
Agadir,Hotel,HAMILTON Agadir,MB Babi,il y a 3 mois ,"CATASTROPHIQUE et à éviter.
Chambre sale, mal aérée , pleine d’humidité.
Le téléphone dans la chambre ne fonctionne pas, les portes-fenêtres ne se …"
Agadir,Hotel,HAMILTON Agadir,Lise Castagne,il y a un mois ,"Hôtel à fuir. À notre arrivée chambre pas prête. Arrivée dans la chambre une horreur sale pas de draps pour les 2 lits enfants, pas de serviettes. Personnel pas professionnel et pas souriant. Responsable à l'entrée passe sa vie sur le …"
Agadir,Hotel,HAMILTON Agadir,priver.10 Priver.10,il y a 4 mois ,"Je suis venu passer des vacances dans cet hôtel et j’ai été très déçu. Le niveau d’hygiène laisse clairement à désirer : le frigo était sale et ne fonctionnait pas, et le coffre-fort était inutilisable, le personnel ne savait même pas …"
Agadir,Hotel,HAMILTON Agadir,Adam I.,il y a un mois ,"1 étoile et encore, c’est trop…

La pire expérience hôtelière de ma vie. Hôtel sale, mal entretenu, et totalement …"
Agadir,Hotel,HAMILTON Agadir,Damien Alves Ribeiro,il y a un mois ,"Hôtel a fuire.
Très bruyant, chambre sale, piscine qui ferme a 18h , réceptionniste désagréable, l'équipe technique n'est pas efficace. …"
Agadir,Hotel,HAMILTON Agadir,Kingdom Abdo,il y a un mois ,"Cet hôtel est sale, les chambres ne sont pas propres, les oreillers sont tachés, et les toilettes ne dégagent pas une bonne odeur. Le prix est élevé par rapport à la qualité du service. Aucun des employés ne sourit, et lorsque vous leur …"
Agadir,Hotel,HAMILTON Agadir,Salima El Loublali,il y a 2 mois ,"Une partie de l hôtel a été rénové mais il a besoin d une rénovation totale pour faire face a la concurrence
Leur petit déjeuner est trop cher par rapport à ce qu ils offrent, on mangerait …"
Agadir,Hotel,HAMILTON Agadir,kaddour Benkaddour,il y a 4 semaines ,"Je séjourne actuellement dans cet établissement, Une vraie catastrophe niveau service et qualité des prestations pour un 4*. Il a fallu attendre 1h et quelques pour avoir la chambre a 16h00. 18h30 pour avoir les serviettes et les draps pr …"
Agadir,Hotel,HAMILTON Agadir,Amandine Bh,il y a un mois ,"Dès votre arrivée dans l'hôtel, vous êtes envahi par une odeur de cigarettes...le salon est fumeur, vos enfants sont donc exclus automatiquement...
Pas assez de couverts au restaurant...donc on vous reprend les verres au fur et …"
Agadir,Hotel,HAMILTON Agadir,Philippe Borza,il y a 5 mois ,"Hôtel situé en bordure du boulevard et à proximité de la baie d’Agadir. L’hôtel est relativement vétuste et la propreté laisse franchement à désirer. Bien que quelques travaux étaient en cours, rien ne peut expliquer la crasse et la saleté. …"
Agadir,Hotel,HAMILTON Agadir,mondy misraim,il y a 3 semaines ,"Réservation d’une chambre Executive (grand lit, vue mer, demi-pension) annulée par l'hôtel sans préavis malgré ma confirmation par téléphone et WhatsApp. À mon arrivée, on me fait payer  au même prix une chambre inférieure : deux petits …"
Agadir,Hotel,HAMILTON Agadir,Shw,il y a un mois ,"Expérience à fuir absolument. Hôtel délabré, mal entretenu, une vraie honte pour le prix demandé.
La chambre était dans un état pitoyable : odeur d’humidité persistante, clim en …"
Agadir,Hotel,HAMILTON Agadir,Christele MARTIN,il y a 2 mois ,"A FUIR!!! les chambres sont sales ainsi que les toilettes. L'hôtel a besoin de rafraichissement et de faire des travaux de sécurité. On vous promet des choses qui ne sont pas tenu....Mohamed le maître d'hôtel est très agréable, serviable, merci à lui"
Agadir,Hotel,HAMILTON Agadir,Maryam Ajmil,il y a 4 mois ,"Chambre très ancienne ! Salle de bain dégoûtante ! Le sol est sois disant lavé ( mais l’eau du sceau de la dame de ménage est NOIR)
On rentre à peine dans la chambre on marche pied nue nos pieds sont sales ! …"
Agadir,Hotel,HAMILTON Agadir,Abc Abc,il y a 2 mois ,"Catastrophique! INSALUBRE.
Nous somme ressortie de cette hôtel avec des plaques sur le corp! PUNAISE DE LIT . Et pour bien finir les femme de ménages on voler tout nos produit de beauté. Une honte . Cette hôtel devrait être fermé"
Agadir,Hotel,HAMILTON Agadir,steven eberle,il y a un mois ,"Plein de choses à dire sur cet hôtel....nous avons réservé sur Booking, le prix affiché sur Booking était différent arrivé à l'hôtel.Hygiène 0 , a notre arrivée dans la chambre,pas de serviettes, pas de drap ,une couette sans housse ( pas …"
Agadir,Hotel,HAMILTON Agadir,Marly Younes,il y a un mois ,Je vien de passe dis jour dans cette hôtel apart dEUS personnes du personnels momo le chef de salle qui était tjr a l'écoute est qui trouve des solutions a tout. et le jeune Younes de la réception. apart ça de se hôtel il ya que le nom est …
Agadir,Hotel,HAMILTON Agadir,Marie lefort,il y a 5 mois ,"Très belle établissement il va y avoir une superbe piscine pour nous domage en travaux mais il ya de quoi se baigner au spa .
Emplacement idéal vous pouvez tout faire à pied . …"
Agadir,Hotel,HAMILTON Agadir,Mohamed Ali محمد عالي,il y a 2 mois ,"À éviter, chambre état bien mais les serviettes sont très usé, la propreté des draps sont moyennes, et le petit dej, ne te laisseront pas prendre ton cafe pour le boire à côté de la piscine, tu dois payer un café au bar pour pouvoir le faire, finalement pour le prix ça vaut pas"
Agadir,Hotel,HAMILTON Agadir,Claire Thibault,il y a 2 semaines ,"Chambre conforme à mes attentes.
Personnel serviable et attentionné.
Table de ping pong, balançoire, tir à l'arc (ventouse) en plus de la piscine (en musique)."
Agadir,Hotel,HAMILTON Agadir,Bruno Zanchetta,il y a 6 mois ,L’accueil est long.Nous avons changé de chambre pour avoir un lit double. Lorsque nous demandons s’il le changement de chambre (nous avions opté pour une « vue mer ») engendre plus de bruit… pas de réponse ! Nous avons compris pourquoi !!! …
Agadir,Hotel,HAMILTON Agadir,Kawtar Elm,il y a 3 mois ,"Réceptionniste pas du tt accueillant. Ma fait paye la taxe 2 fois.je lui ai montré ce qu'il y avait écrit sur booking il tournait autour du pot.
Chambre degueulasse. Draps très sales .vitre pas faites.la tête de lit laisse …"
Agadir,Hotel,HAMILTON Agadir,amira esthetique,il y a une semaine ,"Je viens de revenir de vacances j'ai passer un agréables séjour surtout avec MOMO le responsable du restaurant ,le menu etais assez variables et MOMO très a l’écouter des clients.
Bonne continuation à toi MOMO 🤲🏼🌷 …"
Agadir,Hotel,HAMILTON Agadir,Mourad Chaaoui,il y a un mois ,Établissement qui annule une réservation alors que celle ci était enregistrée depuis minimum 6h!! Honteux surtout après avoir effectué 750kl avec 2 enfants en bas âge !! Scandaleux !!
Agadir,Hotel,HAMILTON Agadir,benihoud sara,il y a 3 semaines ,"Tout ce que disent les gens au commentaire
L'hôtel est bien et la nourriture est aussi bonne . j'ai trop aimée mêmes les enfants .ils ont appréciés"
Agadir,Hotel,HAMILTON Agadir,Soukaïna Ihrissi,il y a 3 mois ,"UN HÔTEL À FUIR !!!!!!
Nous avons pris une chambre vue sur la mer (c’était plutôt vue sur les boîte de nuit), du bruit à partir de 15h (beach club à côté) jusqu’à 5/6h du matin. Je …"
Agadir,Hotel,HAMILTON Agadir,Cherine Benyahia,il y a 2 mois ,"Un immense merci à toute l’équipe de l’hôtel Hilton Agadir pour ce séjour inoubliable, et en particulier à Mohamed, responsable de la restauration, pour son accueil chaleureux, sa gentillesse et son professionnalisme. Il a vraiment …"
Agadir,Hotel,HAMILTON Agadir,youssef bouaouam,il y a 2 mois ,"Excellent maître d'hôtel
Mohamed fait très bien son
travail accueil chaleureux souriant et serviable je recommande énormément …"
Agadir,Hotel,HAMILTON Agadir,Yassin Fay,il y a 3 semaines ,"Très mauvais hôtel, chambres très sales, mauvaise réception, personnel non professionnel et arrogant. Établissement a fuir. C’est la honte avec un prix exagéré"
Agadir,Hotel,HAMILTON Agadir,MOUAD FATIHI,il y a 3 mois ,"Nous avons passé un très bon séjour en famille au sein de cet hôtel le 04/06, le réceptionniste est gentil et poli, la chambre propre et calme, l'hôtel est bien situé pas loin de la plage."
Agadir,Hotel,HAMILTON Agadir,Taoufik Rai,il y a 6 mois ,"Mauvaise expérience, lit de couchage usé, le débit d'eau dans la salle de bain est très faible; Ce n'est pas propre et ne répond pas aux normes de salle de bain de l'hôtel, Nous avons demandé une couverture supplémentaire pour ma fille d'un …"
Agadir,Hotel,HAMILTON Agadir,my hicham mhamedi,il y a un mois ,"Très bon hôtel , surtout le service au niveau de l'accueil. Prix raisonnable.
Merci a recommander."
Agadir,Hotel,HAMILTON Agadir,Saverina Zanchetta,il y a 6 mois ,"Que dire comme tous les autres à fuir
Il n’y a qu’à lire les autres commentaires, hôtel, pas propre du tout personnelle, rien à faire …"
Agadir,Hotel,HAMILTON Agadir,MedMed LahLah (MOHLA),il y a un mois ,"Services et nettoyage nul, une nuit passée sans oreiller pour toute la famille et sans draps malgré la demande faite au chek-in , limite faut les supplier ou venir avec les siens, nettoyage pas fait , bref ne vous attendez pas au minimum, juste pouvoir passer la nuit et se doucher"
Agadir,Hotel,HAMILTON Agadir,Noureddine Wahab,il y a 3 mois ,"Je tiens à remercier mohamed responsable de la restauration j’ai perdu mon clips des lunettes et j’ai dû quitter l’hôtel sans, puis il m a appelé pour me dire qu’il les a trouvé , merci pour l accueil et le professionnalisme, merci aussi à Younes de la réception pour son professionnalisme.
À très bientôt"
Agadir,Hotel,HAMILTON Agadir,Houssine Ahmed,il y a 4 mois ,"2 lits en mauvaise état, taches et cheveux sur les coussins et les draps, pas de poubelle dans la chambre, salle de bain moitié nettoyer, poubelle dégueulasse et cassé, équipement de shampoing et gel douche catastrophique, taches sur les …"
Agadir,Hotel,HAMILTON Agadir,Sabrina Zekri,il y a un mois ,"Très  déçue hotel très sale,  les cafards dans la salle de bain , la femme de ménage ne change jamais les draps et les serviettes dans un état lamentable,  j'ai acheter de produit pour les toilettes et la douche ,c'est moi qui nettoyer tt les jours...vraiment à fuir.!!"
Agadir,Hotel,HAMILTON Agadir,Karine Campana,il y a 6 mois ,"A FUIR !!!
On comprend pourquoi on nous demande de payer en Cash, ils ont trop peur que l’on annule la CB. …"
Agadir,Hotel,Sables d'Or Appart & Hotel,Shana,il y a 2 semaines ,"Je viens de séjourner une semaine aux Sables d’Or. L’hôtel est bien situé, et le personnel est tout simplement incroyablement sympathique, toujours soucieux de votre satisfaction. …"
Agadir,Hotel,Sables d'Or Appart & Hotel,HAMI Marouane,il y a un mois ,"Excellent séjour à Agadir !

J’ai passé un merveilleux séjour dans cet appart'hôtel. Le personnel est très …"
Agadir,Hotel,Sables d'Or Appart & Hotel,escoda luc,il y a un mois ,"Très bon accueil dans cet hôtel familial au très bon rapport qualité prix. Le personnel y est adorable , le restaurant est top! les plats sont bien cuisines, bien presentes, très copieux et servis a table. Les serveurs toujours avec le …"
Agadir,Hotel,Sables d'Or Appart & Hotel,KB,il y a un mois ,Déçu de cet hôtel bien que spacieux il offre une vue  sur un bâtiment alors qu’ils précises vue sur la ville. Le bâtiment qui cache la luminosité et qui nous oblige à fermer les rideaux et rester dans le noir. Là tu est ancienne et n’offre …
Agadir,Hotel,Sables d'Or Appart & Hotel,Hicham,il y a une semaine ,"Très belle expérience en famille même si c’était juste pour une nuit.
Les chambres sont spacieuses et le balcon est assez grand. Le service est bon. Et surtout la piscine est semi olympique très bien entretenue …"
Agadir,Hotel,Sables d'Or Appart & Hotel,E GLC,il y a 2 mois ,"Excellent rapport qualité prix , avec un personnel souriant et à l’écoute du client. L’hôtel est propre, les chambre sont belles et grandes et le restaurant est bon: une pension complète avec un choix à la carte….
Emplacement idéal à à peine 5 min de la plage."
Agadir,Hotel,Sables d'Or Appart & Hotel,Eyden Platinium,il y a 5 mois ,"Hôtel avec de bons services et de grandes chambres au standing et prix moyens, mais excentré de la plage et des restaurants.
Chambre: spacieuse, lit confortable belle vue, grand balcon,  au standing …"
Agadir,Hotel,Sables d'Or Appart & Hotel,F2256FZraymondv,il y a 3 mois ,"En réservant j ai sélectionné les sables d or au lieu des dunes d or que je connaissais déjà…..|Hôtel très bruyant, Tv 100 chaînes et aucune en français, eau chaude douche au goute à goute. Il n y a aucune chambre vue sur mer car la mer est …"
Agadir,Hotel,Sables d'Or Appart & Hotel,EL KARZAZI OMAR,il y a une semaine ,"Séjour affreux! Nous avons payé 2000 DH la nuit, et lors de la prise des clés, on nous annonce qu’il ne faut pas utiliser l’eau du robinet car NON POTABLE !?! Dans un 4 étoiles!!! Donc comment fait on pour se brosser les dents? Et on serre …"
Agadir,Hotel,Sables d'Or Appart & Hotel,Soufiane Bennani,il y a une semaine ,Je viens de passer mon 2 ème sejour dans cet appart-hotel. Et je ne regrette jamais vraiment c'est un endroit parfait pour les familles. Je tiens à remercier anas le maître nageur de référence et M Ali le réceptionniste qui était toujours à …
Agadir,Hotel,Residence Yasmina Agadir,Ali Marir,il y a un mois ,Nous avons passé un super séjour dans la résidence Yasmina. Un très bon accueil de la part de Hamid. La suite était spacieuse. La climatisation fonctionnait très bien. Le ménage était parfait. Les deux piscines sont propres. Tout le personnel de la résidence était au petit soin. J’y reviendrai sans hésiter
Agadir,Hotel,Residence Yasmina Agadir,zahira taghzouti,il y a une semaine ,"J’aimerais partager mon expérience avec votre établissement. Malheureusement, lors de mon appel téléphonique, j’ai été en contact avec un employé nommé Ayoub, dont l’attitude n’a pas été professionnelle et n’a pas reflété l’image d’un hôtel …"
Agadir,Hotel,Residence Yasmina Agadir,Carlos Ros,il y a 2 mois ,"Je viens régulièrement à cet hôtel des années 70, très confortable, très bien entretenu, très propre et très bien situé. Parmi le personnel je remercie tout particulièrement Monsieur HAMID de la réception pour son professionnalisme. Dès mon …"
Agadir,Hotel,Residence Yasmina Agadir,Coumba Diarra,il y a une semaine ,"À mon arrivée, j’ai constaté plusieurs éléments non conformes à la description de l’annonce :
Le sol du logement n’est ni en marbre, ni en carrelage, comme annoncé, mais en …"
Agadir,Hotel,Residence Yasmina Agadir,Guy Tissier (Msk21),il y a 5 mois ,"Très content d'avoir découvert cette adresse après être venu déjà plusieurs fois à Agadir. De très loin le meilleur hébergement : chambre d'une propreté irréprochable,  très spacieuse, il ne manque rien : la vaisselle est comme neuve et en …"
Agadir,Hotel,Residence Yasmina Agadir,Annick Charpentier,il y a 3 mois ,"Satisfaction complète, à tout niveau, localisation proche corniche, proche tous commerces et restaurants, et services bancaires, réceptionnistes agréables, le calme règne dans cet endroit, la propreté du logement, la gentillesse de tout le …"
Agadir,Hotel,Residence Yasmina Agadir,Youssef Bouazzaoui,il y a un mois ,"Meilleure résidence à agadir très bien située proche de la côte seulement 10 minutes à pied, proche de restaurants de café et de banque. Chambre spacieuse et suffisante pour une petite famille ma cuisine est bien équipée. Douche avec …"
Agadir,Hotel,Residence Yasmina Agadir,Mustapha Kina,il y a 4 mois ,"Une étoile car lorsque je suis sorti manger, la femme de ménage a tenter d'accéder à mon appartement alors que le ménage n'était pas prévu. heureusement ma mère qui est âgé était restée faire une sieste car la femme de ménage pensait que …"
Agadir,Hotel,Residence Yasmina Agadir,Gigi Bobo,il y a 3 mois ,"Je viens de passer 3 semaines à la résidence.
Je suis enchantée.
C'est super 👍 …"
Agadir,Hotel,Residence Yasmina Agadir,A A,il y a 3 semaines ,Nous avons réservés pour 1 semaines. Très déçue obligé de courrir après le personnel pour avoir des serviettes propres tout les jours ..propretes très insalubre le ménage n était pas fait tout les jours le personnel se contente juste de …
Agadir,Hotel,Residence Yasmina Agadir,Hafsa Ait,il y a 5 mois ,"Cette résidence a bercé notre enfance, ses murs, ses employés, son jardin paradisiaque. Le tout est caressé par l'air de cette ville ensoleillée. …"
Agadir,Hotel,Residence Yasmina Agadir,Yassine,il y a 3 mois ,"J'ai beaucoup apprécié mon séjour dans cet établissement (appartement avec balcon) !
Je reviendrai probablement ici si je reviens sur Agadir ! Tout comme je le …"
Agadir,Hotel,Residence Yasmina Agadir,Excursion34435377466,il y a une semaine ,"Résidence au top proche de la plage et du centre ville |Personnel très gentil, du portier aux femmes de ménage |Wifi pas top"
Agadir,Hotel,Residence Yasmina Agadir,Chacha,il y a 3 mois ,"Très bon rapport qualité, prix.
Service impeccable, très propre et personnel au top!
Je recommande vivement cet hôtel et vive l'hospitalité marocaine, jamais déçu."
Agadir,Hotel,Residence Yasmina Agadir,Imane Afkir,il y a un mois ,J’ai beaucoup aimé mon séjour à la résidence Yasmina avec ma famille .Le personnel répond à nos attentes .Je remercie les deux Hafida ainsi que Fatima Zahra qui sont les dames de ménages pour leurs sourires leurs gentillesse et surtout …
Agadir,Hotel,Residence Yasmina Agadir,Nathan Hien,il y a 4 mois ,"Absolument super!
Service au petit soin, chambres très propres et des bons conseils de visites! Au top, je recommande vivement!"
Agadir,Hotel,Residence Yasmina Agadir,Edgar Finantz,il y a 3 mois ,"Très bon rapport qualité prix (200€ environ pour une semaine) et proche des grands axes et de la mer.
Le personnel est très chaleureux et agréable
Nous recommandons"
Agadir,Hotel,Residence Yasmina Agadir,Jean Marc Mathieu,il y a 6 mois ,"C'est une résidence avec son charme des années soixante-dix. Fatima, la technicienne de surface est excellente, elle est adorable, le couloir sera toujours propre, vos draps et votre chambre seront toujours impeccables aussi. Avec ma femme, …"
Agadir,Hotel,Residence Yasmina Agadir,Khadija Bennour,il y a 5 mois ,"Résidence impeccable  rien à dire propre calme. Les personnels sont accueillants ,disponibles, discrets. Séjour inoubliable d'une semaine au mois d'octobre 2024  et à refaire inchallah."
Agadir,Hotel,Residence Yasmina Agadir,Nicole MACÉ,il y a 3 mois ,Jhabiteca Agadir et j'aime venir une nuit ou deux pour me déconnecter de chez moi dans cette résidence très calme et très agréable avec ses 2 piscines
Agadir,Hotel,Residence Yasmina Agadir,Tourouma Baradji,il y a un an ,"Hôtel familial, très bien situé.
Lieu vraiment calme et proche de toutes commodités (centre ville, plage, boutique, boulangerie, restaurant…) …"
Agadir,Hotel,Residence Yasmina Agadir,marclO2689MJ,il y a 6 mois ,Je tenais à remercier tous particulièrement le directeur qui n’a pas hésité sans que je lui demande à nous changer d’appartement de surcroît plus grand après un léger déconvenue avec les locataires à côté qui n’avait pas la même notion du calme que propose la résidence
Agadir,Hotel,Residence Yasmina Agadir,sara teixeira,il y a un an ,"Nous avons passé un séjour merveilleux à l'hôtel. Le gérant était extrêmement gentil et accueillant, toujours prêt à nous aider avec un sourire. Les chambres étaient propres et bien entretenues. Nous recommandons cet endroit pour un séjour agréable et sans souci. Merci beaucoup :)"
Agadir,Hotel,Residence Yasmina Agadir,Sophie Gourdet,il y a 8 mois ,"L’établissement est l’un des plus vieux d’Agadir et bien entretenu.
Les Chambres sont propres malgré leur âges et super bien placées, le personnel est charmant discret efficace, les 2 piscines et le petit jardin sont agréable …"
Agadir,Hotel,Residence Yasmina Agadir,amine amine,il y a un an ,"L'hôtel appartement Résidence Yasmina à Agadir est un véritable joyau pour ceux qui recherchent un séjour confortable et pratique. Situé à quelques pas de la plage, cet établissement offre des appartements spacieux et bien équipés, parfaits …"
Agadir,Hotel,Residence Yasmina Agadir,Michèle Dabreteau,il y a un an ,"idéalement situé, a côté des restaurants et des magasins, à 15 minutes à pied de la mer avec son immense esplanade ou vous pouvez flâner devant les restaurants et magasins. l'hôtel est d'une  propreté irréprochable et le personnel est à l'écoute. l'ambiance est familiale. je recommande vivement cet hôtel"
Agadir,Hotel,Residence Yasmina Agadir,So Wan,il y a 2 ans ,"Nous avons séjourné deux fois dans cet hôtel.
L'emplacement est idéal proche de toutes commodités, à 10 minutes à pied de la plage et de sa grande corniche, et proche de restaurants il y en a pour tous les …"
Agadir,Hotel,Residence Yasmina Agadir,chirade brigitte,il y a 2 ans ,"Si la propreté de l hôtel et des chambres est excellent, il n en va pas de même pour la connexion de la télévision. Sur les 12 jours de notre séjour, nous n avons pratiquement pas pu la regarder. Par ailleurs les ustensiles de cuisine sont …"
Agadir,Hotel,Residence Yasmina Agadir,ALbench Ali,il y a 2 ans ,"J'ai récemment réservé un séjour pour mes parents à cet hôtel, mais malheureusement, l'expérience a été loin d'être satisfaisante. Dès leur arrivée, ils ont été confrontés à un problème majeur : l'emplacement de la chambre était humide et …"
Agadir,Hotel,Residence Yasmina Agadir,Hicham Basskar,il y a 2 ans ,"Ayant passé quelques nuits dans des conditions incarnées par la tranquillité, la propreté et l'emplacement qui est très proche à la commodité.
Je ne peux pas passer sans remercier incommensurablement le personnel d'accueil …"
Agadir,Hotel,Residence Yasmina Agadir,Fatima Ait,il y a 2 ans ,"Nous avons séjourné 5 nuits dans la résidence. La Résidence est très propre, le ménage est fait tous les jour.
La résidence est très bien placé, tout en étant dans un coin calme. …"
Agadir,Hotel,Residence Yasmina Agadir,lepuid,il y a un an ,"Personnel très accueillant les chambres sont spacieuses la literie très agréable et la résidence est idéalement placée. De plus il y a deux piscines à disposition ce qui n'est pas négligeable , je pense y retourner très prochainement car cet endroit est vraiment magnifique."
Agadir,Hotel,Residence Yasmina Agadir,Hajar Chmirrou,il y a un an ,"La Résidence Yasmina offre un séjour de rêve avec un service irréprochable, des chambres confortables et une cuisine exquise. C'est un lieu que je recommande vivement à tous ceux qui cherchent à vivre une expérience mémorable et authentique."
Agadir,Hotel,Residence Yasmina Agadir,valeureux 963cerf,il y a un mois ,Super bien et en plus proche de la côte et même des restaurants
Agadir,Hotel,Residence Yasmina Agadir,Naima El Hirech,il y a 2 ans ,"Nous avons séjourné deux jours dans un appartement de la résidence. Le personnel est au top . L hôtel est conforme et décoration traditionnelle marocaine , hôtel familiale et propre  , très entretenu .  Le personnel d entretien est très …"
Agadir,Hotel,Residence Yasmina Agadir,140sanab,il y a un an ,Ambiance familiale entre amis excellente.j ai adoré séjourner dans cette résidence.personnel et.direction au top .j ça serai ma destination tout les ans pour agadir.ma fille a asser un excellent séjour grâce au enfants de directeur qui …
