city,category,place name,name,date,review text
Tanger,Hotel,ibis Tanger City Center,Adnane EL AMRANI,il y a une semaine ,"J’aimerais remercier chaleureusement M. Fouad Ettaqy du service restauration, et aussi M.Ahmed, travaillant à la reception. Tous les deux sont des personnes très accueillants, toujours souriants et d’une grande gentillesse. Ils font preuve …"
Tanger,Hotel,ibis Tanger City Center,hass bal,il y a 2 semaines ,"Je suis un client régulier de l’hôtel Ibis City Centre Tanger, mais ma dernière expérience a été particulièrement décevante.
• Accueil : L’attitude de la personne à la réception a été très désagréable, …"
Tanger,Hotel,ibis Tanger City Center,bennis karim,il y a un mois ,"Un personnel extrement a l’écoute des clients et aux petits soins .
J ai émis une remarque sur la climatisation. La personne à la réception m’a promis une solution . À mon retour d’un tour en ville , tout était parfaitement réglé et la température dans la chambre idéale
Merci"
Tanger,Hotel,ibis Tanger City Center,Vanna-Lusa Noel,il y a 3 semaines ,"Le seul avantage de cet hotel est l'emplacement et le petit-déjeuner.  Sinon, pour tout le reste cestun gros 0. Les chambres sentent fortement l'humidité, aucun frigo dans les chambres, pas de climatisation fonctionnelle, la réception à …"
Tanger,Hotel,ibis Tanger City Center,nadia,il y a 3 mois ,"Chambre sans charme particulier mais elle fait le job et la literie est bonne.

L'hôtel est proche de la gare et de l'arrêt du bus reliant l'aéroport, son …"
Tanger,Hotel,ibis Tanger City Center,Ouzina Fadwa,il y a un mois ,"Une expérience malheureusement très décevante.
J'avais réservé via Booking, et à mon arrivée, on m’a attribué une chambre avec un vis-à-vis très gênant. J’ai exprimé mon désaccord, mais on m’a demandé …"
Tanger,Hotel,ibis Tanger City Center,Aissa Haline,il y a un mois ,"Dès notre arrivée, nous avons été accueillis par un réceptionniste nonchalant, qui a exigé le paiement total dès le check-in, sans réelle courtoisie. Son attitude est restée désagréable et distante tout au long de notre séjour. Même après …"
Tanger,Hotel,ibis Tanger City Center,samira BL,il y a 4 mois ,"Très mauvaise expérience chez Ibis
J’ai passé une nuit dans cet hôtel et je ne le recommande absolument pas. La chambre était très sombre, avec de la moisissure visible sur les murs inacceptable …"
Tanger,Hotel,ibis Tanger City Center,Salim B.,il y a un mois ,"En famille avec les enfants je remercie hanane pour son professionnalisme sa réactive et son écoute face aux difficultés des clients .
Merci à la femme de ménage Loubna qui fait un travail remarquable bravo à elle qui m’a beaucoup aidé pour la gestion des enfants"
Tanger,Hotel,ibis Tanger City Center,GAUDIN KARINE,il y a un mois ,Personnel très accueillant et attentif aux besoins des clients. Le petit-déjeuner est à la fois varié et copieux. Un grand merci à Najat pour son accueil chaleureux et son professionnalisme.
Tanger,Hotel,ibis Tanger City Center,Manal Lahyani,il y a un mois ,"J’ai passé un très bon séjour, le personnel est accueillant, professionnel et toujours à l’écoute. Merci pour votre gentillesse et votre disponibilité.
Je recommande !"
Tanger,Hotel,ibis Tanger City Center,Ëĺĺ ÄÜƁ,il y a un mois ,"Dommage pour l’expérience du petit déjeuner. Le chef qui appel HMAMED criait devant les clients, comportement très peu professionnel. L’ambiance était gâchée malgré le cadre agréable. 📌 …"
Tanger,Hotel,ibis Tanger City Center,Myriam Lahlou,il y a 3 mois ,"L’une des pires expériences vécues dans un hôtel !! De la nuit du 29/05/2025 au  30/05/2025 notre chambre était infecté de punaises de lit (photos à l’appui ). Lorsque nous sommes allé le signaler à la réception, nous avons clairement été …"
Tanger,Hotel,ibis Tanger City Center,Aymerick Valour,il y a 2 mois ,"A FUIR !
Commençons par ce qui est positif, ça ira plus vite : l’emplacement.
Tout le reste est mauvais mais ce qui est le plus choquant reste l’hygiène …"
Tanger,Hotel,ibis Tanger City Center,Meryam Bahoussi,il y a 4 mois ,"L’hôtel est très bien placé. En plus de cela, le personnel est très agréable et serviable. Ils ont pu nous aider et laissé occupé une chambre malgré notre arrivée en fin de réservation suite à des problèmes de transports. Je recommande vivement si vous souhaitez être proche du centre et de la mer."
Tanger,Hotel,ibis Tanger City Center,Samy,il y a un mois ,Très bon hôtel avec prix correct sur Tanger. Chambre propre et lit confortable. Lavabo pas bien positionner car pile en face des WC. Beaucoup de choix pour le petit-déjeuner et bon restaurant (un peu cher). Je recommande 👍 …
Tanger,Hotel,ibis Tanger City Center,Somfy,il y a 3 semaines ,"J ai séjourne à l’hôtel pour 2 nuits. Le personnel est “très” au service des clients . A la Réception très disposé(e) à aider . Au petit déjeuner , prêt(e) à vous servir ou à vous conseiller. En chambre une femme de chambre souriante , qui …"
Tanger,Hotel,ibis Tanger City Center,Safae Legsayer,il y a un mois ,"Je suis profondément déçue par mon expérience à l’hôtel Ibis Tanger City Center. J’y ai séjourné une nuit avant de partir pour un court séjour à l’étranger. À mon arrivée, j’ai demandé à la réception s’il y avait des taxis pour aller au …"
Tanger,Hotel,ibis Tanger City Center,Hoda Guermouma,il y a 3 semaines ,"Séjour très agréable !
Je tiens à remercier chaleureusement toute l’équipe de l’hôtel pour leur accueil exceptionnel. L équipe de la réception, et particulièrement Meriem, est au …"
Tanger,Hotel,ibis Tanger City Center,Rabie Benifou,il y a un mois ,"Trop bruit dans la chambre pas d etancheitéacoustique,  telephone ne fonctionne pas , fenetre qui ne ferme pas completement qui fait rentrer du vent.
Le restaurant en demi pension il faut par contre payer la bouteille d eau pour …"
Tanger,Hotel,ibis Tanger City Center,Badr Bahadi,il y a 2 mois ,"Une chambre propre, des services de qualité et un personnel attentionné. Séjour agréable avec un excellent accueil.
Confort, propreté, hospitalité et service impeccable. …"
Tanger,Hotel,ibis Tanger City Center,Deflawax Dfly,il y a 4 semaines ,"Arnaque totale ! Réservation avec petit-déjeuner inclus pour 2 adultes + 2 enfants. Sur place : +600 DH par enfant exigés. Mensonge et vol !
Sans oublié qu'il n'y avait pas de Wi-Fi...."
Tanger,Hotel,ibis Tanger City Center,Mohamed Hamdaoui,il y a un mois ,Tu n'as pas de réfrigérateur dans ta chambre. Le réceptionniste (ce gros agent de sécurité) m'a dit que je devrais avoir honte de ne pas avoir porté de t-shirt à la réception alors que j'étais censé recharger ma carte pour entrer dans ma …
Tanger,Hotel,ibis Tanger City Center,AMINA BENNIS,il y a un mois ,"Faut entretenir les chambres un peu
La porte de la salle de bain ne se ferme pas
Le service des chambres n'est pas terrible, manque de propreté après chaque …"
Tanger,Hotel,ibis Tanger City Center,Salma Kadiri,il y a 5 mois ,J'ai passé un agréable séjour à l'hôtel. Rapport qualité prix correct et chambre propre. J'ai beaucoup apprécié l'engagement de Loubna et sa sympathie envers nous :) elle nous a donné toutes les bonnes adresses de Tanger pour manger et acheter local. Merci à toute l'équipe pour leur gentillesse.
Tanger,Hotel,ibis Tanger City Center,zineb Khayar,il y a 2 mois ,"Un Séjour Absolument Merveilleux !
Dès mon arrivée, j'ai su que j'avais fait un excellent choix. Le personnel était incroyablement accueillant et efficace."
Tanger,Hotel,ibis Tanger City Center,Voyageusedemai,il y a 3 mois ,"A proximité de la gare et de la corniche, l'hôtel offre un confort standard dans des locaux peu élaborés : ma cabine de douche n'était pas incurvée, en sorte que chaque douche inondait littéralement la salle de bain/WC dans laquelle je …"
Tanger,Hotel,ibis Tanger City Center,samet ozkan,il y a 4 mois ,"Très bon service, très aimable, qualité de nettoyage par le Femme de ménage, pour le septième étage chambre 711 je sais pas comment elle s’appelle mais elle fait un travail remarquable. Merci à vous"
Tanger,Hotel,ibis Tanger City Center,Imane EL GUENNOUNI,il y a 2 mois ,Excellent hotel tres calme personnel gentil et je remercie l aimable aliaa qui etait tres professionnelle et a l ecoute et elle nous a beaucoup aidé.
Tanger,Hotel,ibis Tanger City Center,RJafllh Mohamed,il y a 3 mois ,"Un grand merci au chef de réception de l’hôtel Ibis City Center Tanger mr ahmed et tout le personnel de la réception Mohamad  et yassine et Youssef et Mohamed pour son accueil chaleureux et son professionnalisme. Très réactif, courtois et …"
Tanger,Hotel,ibis Tanger City Center,Brahim B.,il y a 3 semaines ,"Le service est top, soit au niveau de la chambre ou bien la reception, securite et le petit-déjeuner"
Tanger,Hotel,ibis Tanger City Center,Ibtihal Oulad-Goumi,il y a 5 mois ,"C’est la deuxième fois que je séjourne à l’Ibis City Center de Tanger, et c’est la satisfaction que j’ai ressentie lors de ma première expérience qui m’a poussée à revenir. Je suis toujours aussi satisfaite du service, notamment de …"
Tanger,Hotel,ibis Tanger City Center,Safya B,il y a un mois ,"Merci beaucoup à Hanane la Directrice avec son professionnalisme exemplaire tous les jours au devant des gens et n’ont pas acheté dans leur bureau
myriam , Rochdi, l’équipe du petit déjeuner exceptionnel bravo à eux"
Tanger,Hotel,ibis Tanger City Center,N. Mouna,il y a 2 mois ,Ça fait une semaine que je séjourne à l'ibis city center et c'est très bien! Les équipes font de leur mieux pour nous rendre le séjour agréable.
Tanger,Hotel,ibis Tanger City Center,sanachahidc,il y a 5 mois ,"j'ai eu la malchance de réserver un Ftour Ramadan à cet hôtel, une boufe qui ne vaut même pas celle qu'on sert aux prisonniers. tout est mal organisé. le repas est trés pauvre et un personnel d'amateurs. je regrette vraiment. Ibis de Casablance est beaucoup plus professionnel."
Tanger,Hotel,ibis Tanger City Center,Nada Akrah,il y a un mois ,Super petit déjeuner et personnel très accueillant je recommande aussi pour l’emplacement idéal 😊 …
Tanger,Hotel,ibis Tanger City Center,Nassim Elhassouni,il y a 6 mois ,"J’ai passé un excellent séjour dans cet hôtel. Le personnel est très accueillant et toujours prêt à aider. La chambre était propre, confortable et bien équipée. L’emplacement est pratique, avec un accès facile aux principaux sites de la …"
Tanger,Hotel,ibis Tanger City Center,nadia Ben,il y a 4 mois ,"Nous avons réservé en famille
Accueil et personnels au top! …"
Tanger,Hotel,ibis Tanger City Center,Adnane B.,il y a un mois ,"Chambre salle, siphon de la douche bouché, évier ne coule pas non plus et insonorisation inexistante. On se croirait dormir dans la rue !"
Tanger,Hotel,Mövenpick Hotel,cliq dem,il y a une semaine ,"L’emplacement est idéal : proche de tout, mais en même temps parfaitement calme, ce qui permet de profiter d’un cadre paisible et reposant. La piscine est un véritable bijou : spacieuse, parfaitement entretenue et offrant un moment de …"
Tanger,Hotel,Mövenpick Hotel,Sara ADNANE,il y a une semaine ,"Tout a été absolument parfait du début à la fin. La chambre, élégante et très confortable, offrait un cadre idéal pour se détendre. Mais ce qui m’a particulièrement marqué, c’est la qualité du buffet et de la restauration : un choix varié, …"
Tanger,Hotel,Mövenpick Hotel,HayaLTD75,il y a une semaine ,"Le Mövenpick Hôtel est tout simplement splendide : un endroit élégant, raffiné et décoré avec beaucoup de goût. Dès l’arrivée, on est séduit par le cadre exceptionnel et l’ambiance apaisante qui s’en dégage. …"
Tanger,Hotel,Mövenpick Hotel,Yasmina Amerrouy,il y a une semaine ,"J’ai eu l’immense bonheur d’y fêter mon anniversaire et je garderai ce souvenir gravé à jamais. L’équipe m’a fait la surprise incroyable de m’offrir un magnifique gâteau d’anniversaire et de préparer une chambre splendide, avec un …"
Tanger,Hotel,Mövenpick Hotel,Mourad Jouhri,il y a une semaine ,"Un grand merci au Mövenpick Hôtel & Casino Malabata Tanger pour leur accueil exceptionnel.
Nous tenons à exprimer toute notre gratitude à Mme Manelle, responsable de la …"
Tanger,Hotel,Mövenpick Hotel,Yasmina Edison,il y a une semaine ,"Dès l’arrivée, l’accueil a été d’une chaleur et d’une attention rares. La chambre était splendide, parfaitement préparée et très confortable, avec de belles attentions qui font toute la différence. L’ambiance de l’hôtel, la qualité des …"
Tanger,Hotel,Mövenpick Hotel,Rachida Hsaini,il y a un mois ,"Nous avons passé un excellent séjour au Mövenpick de Tanger en famille. Dès notre arrivée, nous avons été chaleureusement accueillis, ce qui donne tout de suite une bonne impression. Le personnel, dans son ensemble, est très sympathique, …"
Tanger,Hotel,Mövenpick Hotel,Manal_Bh77,il y a 3 semaines ,"L’hôtel est juste magnifique avec une vue à couper le souffle. La chambre impeccable et la literie super confortable. Le personnel est aux petits soins et le Directeur Général est toujours présent, accueillant et attentif à ses clients. Je recommande ce véritable havre de paix. Excellent séjour, je reviendrai sans hésiter !"
Tanger,Hotel,Mövenpick Hotel,Imane Liliane,il y a un mois ,Je déconseille fortement cet établissement à tous ceux qui recherchent un séjour de qualité à Tanger. Mon expérience au Mövenpick a été tout simplement désastreuse du début à la fin. …
Tanger,Hotel,Mövenpick Hotel,Abdellatif Idbouhou,il y a 4 semaines ,"En toute honnêteté, c'est un hôtel très médiocre. Je ne comprends pas comment ils lui ont attribué cinq étoiles. Un hôtel qui ne sert que des destinations. Il n'y a pas de règlement intérieur, la nourriture est mauvaise et de mauvaise …"
Tanger,Hotel,Mövenpick Hotel,Nada Ess,il y a 4 semaines ,"Très belle expérience. Le petit-déjeuner, servi sous forme de buffet à volonté, était plutot correct. Le séjour a été agréable, avec une superbe vue sur la mer, une excellente localisation et un personnel accueillant et attentionné."
Tanger,Hotel,Mövenpick Hotel,agnes rousseau,il y a un mois ,"Hôtel bien placé mais faites très attention à vos effets personnels, beaucoup de vols et la direction n’apporte aucun intérêts à votre cas. Ils protègent leurs employés. …"
Tanger,Hotel,Mövenpick Hotel,zakariaes2025,il y a 3 semaines ,"Je suis Arrivé le 15/08/2025 à l'hôtel, c'était une réservation surprise réalisée par ma chère femme, pour passer une journée de noce puisque le 16/08 est mon anniversaire, d'abord l'accueil était très chaleureux à la réception, ensuite y …"
Tanger,Hotel,Mövenpick Hotel,Hassan Aamrane,il y a 2 mois ,"Séjour décevant.

Ne mérite pas 5 étoiles à mon sens. …"
Tanger,Hotel,Mövenpick Hotel,Commandes sites,il y a un mois ,"Je suis déçu par mon séjour dans cet hôtel 5 étoiles, le rapport qualité-prix n’est vraiment pas au rendez-vous.
Chambre : le tapis de sol était en très mauvais état et il manquait une lampe de …"
Tanger,Hotel,Mövenpick Hotel,Leïla Boubrit,il y a 3 semaines ,"je vais aller droit au but pour que vous compreniez l’état de cet hôtel, un personnel tête en l’air et froid peu compétent, un odeur d’humidité très désagréable qui persiste en particulier dans les couloirs, une nourriture « dégueulasse » …"
Tanger,Hotel,Mövenpick Hotel,Sarah Cri,il y a 2 mois ,"Assez décevant..
Les chambres sont bien mais pas digne d’un 5 étoiles.
Premier room service commandé reçu 1h20 après alors qu’on nous avait dit que …"
Tanger,Hotel,Mövenpick Hotel,N. BEE,il y a une semaine ,"Suite à un repas au Movenpick, j'ai eu une grave intoxication alimentaire qui a entrainé une hospitalisation d'une semaine et un rapatriement en urgence. Ce manque d'hygiène a gaché mes vacances. J'attends de l'établissement une réparation …"
Tanger,Hotel,Mövenpick Hotel,Charles Leblanc,il y a 2 semaines ,"J’ai été assez déçu de mon séjour là bas , pour un 5 étoiles et son prix , la chambre n’est pas rénové , beaucoup de choses cassées , une tv des années 2000, petit déjeuner très moyen , une odeur de cigarette assez forte alors qu’on avait …"
Tanger,Hotel,Mövenpick Hotel,Az,il y a 3 semaines ,"Un hotel qui ne devrait même pas prétendre au hotel de haut standing. Un accueil déplorable avec une réceptionniste, Rizlaine, désinvolte et très désagréable dès le bonjour. Nous avons même du nous justifier sur une réservation en lui …"
Tanger,Hotel,Mövenpick Hotel,Leyla CHANNAWI TAHRI,il y a 3 mois ,"Je souhaite relever en mention spéciale l’accueil, la disponibilité et le professionnalisme de l’ensemble du staff de l’hôtel.
Des serveurs, à la réception, les femmes de ménage dans les chambres, l’agent de …"
Tanger,Hotel,Mövenpick Hotel,Mohammed MELIANI,il y a 3 mois ,"En dehors de petites défaillances dans la chambre, un bidet qui coule, un tiroir qui coince ou des serviettes qui manquent et vite corrigées, le service est impeccable, le personnel est très poli et serviable, l'animation est minimaliste …"
Tanger,Hotel,Mövenpick Hotel,yara jaafari,il y a un mois ,"Franchement, je suis extrêmement déçue de mon séjour au Mövenpick de Tanger. Pour un hôtel censé représenter un certain standing, c’était tout simplement une énorme désillusion. Rien ne correspondait aux attentes, ni aux promesses faites …"
Tanger,Hotel,Mövenpick Hotel,Fearless31045880569,il y a 3 semaines ,"""Déception lors de mon séjour au movenpick hôtel 5étoiles, j'ai été déçu par la qualité du service et des installations. Les chambres sont dépassées de mode et le personnel  peu motivé.et faut dans leur manière d’agir on voit qu’il …"
Tanger,Hotel,Mövenpick Hotel,Nana Kôkîta,il y a 3 semaines ,"Service 0 racism Entre l'étranger et le Marocain, il n'y a rien de nouveau dans la cuisine. J'ai mangé le même dîner pendant six jours. Rien de nouveau, contrairement à ce qu'on voit sur les sites. Quand une célébrité ou un influenceur arrive, on le renouvelle. Pourquoi ce dénigrement ? Il n'y a pas de"
Tanger,Hotel,Mövenpick Hotel,Wafa B,il y a un mois ,"Coté piscine c’est plus ce que c’était.. plus de buffet à volonté et l’entré est à 70€, je dis bien euros .. pas plus tard qu’il y a 2 ans c’etais à 30€ l’entré avec un DJ. Il n’y a plus de DJ, et l’emplacement pour manger est en haut et …"
Tanger,Hotel,Mövenpick Hotel,Geena Davis,il y a un mois ,"Hôtel pas digne d’un 5 étoile , aucun service, chambre inconfortable et hyper vieillotte, buffet médiocre vu le prix de la chambre je ne recommande pas du tout à fuir . …"
Tanger,Hotel,Mövenpick Hotel,jennifer B,il y a 4 mois ,"Cet hôtel a de Movenpick que le nom. Chambre à revoir, matériaux, matelas et insonorisation. Pendant 3 jours nous nous sommes plaints d’un problème de chasse d’eau qui n’a jamais était vu par un technicien. Les nuits sont compliquées pour …"
Tanger,Hotel,Mövenpick Hotel,Lounici Ali Bilal,il y a 2 mois ,"Hôtel au top, personnel très accueillant, hôtel très bien situer. La piscine rien à dire peut être manque un peut de musique au moins de Juin. Les chambres son très bien avec de belle vue. Meilleur Hôtel de Tanger vive l’équipe de Movenpick Tanger"
Tanger,Hotel,Mövenpick Hotel,KRM AM,il y a un mois ,"Hôtel répondant à toutes mes attentes, super bien placé, l’équipe de la réception et le personnel est à votre écoute et à votre service.
je recommande fortement"
Tanger,Hotel,Mövenpick Hotel,Amaya Richard,il y a 4 mois ,"Merci à MR Yassine pour son efficacité et sa réactivité face à notre souci.
Ghizlane a également été très accueillante et professionnelle.
Chambre propre, calme, bien climatisée et j ai apprécié le buffet très varié et …"
Tanger,Hotel,Mövenpick Hotel,Mohamed Tarhi,il y a 3 mois ,"J’étais désagréablement surpris par l’état de la chambre qui est dans très sale état.
En effet, j’ai frôlé l’étouffement à cause de l’odeur intense des cigarettes …"
Tanger,Hotel,Mövenpick Hotel,yaakoubh751,il y a un mois ,Le meuble est très ancien. La nourriture n’est pas délicieux. Le service au niveau de la piscine est très médiocre pas de respect pas des serviettes pas d’hygiène. Prix qualité n’est pas compatible.
Tanger,Hotel,Mövenpick Hotel,Sooo Saaa,il y a 2 mois ,"Accueil incroyable
Personnel de ménage au top
Très bonne piscine et petit déjeuner …"
Tanger,Hotel,Mövenpick Hotel,liiliite R,il y a un mois ,Les femmes de menage volent des bijoux et quand on se plaint l’hotel ne peut rien faire car pas de camera pas de preuves! Une honte pour un hotel tres cher! Allez a lhotel d’a coter il est moins cher et le service est au rdv! Pas de voleurs labas
Tanger,Hotel,Mövenpick Hotel,Ouardaoui,il y a 2 semaines ,Salam|Je tiens à remercier tout le staff de cet établissement.|Notre séjour c'était au top grâce un personnel professionnel réactif et sympa.|MS
Tanger,Hotel,Mövenpick Hotel,jo jo,il y a 3 mois ,"Jolie cadre, bien situé. Mais j'aurais dû faire plus de recherche avant de réserver malheureusement.... Cet hotel est une angoisse, si vous êtes une femme seule ou entre copines, passer votre chemin!!!! j'ai l'habitude de voyager seule, je …"
Tanger,Hotel,Mövenpick Hotel,melina mel,il y a un mois ,"L’hôtel ne mérite pas du tout 5 étoiles, service très long, la plage n’est pas privatisée, les chambres très très vieillot, petit déjeuner pas ouf
Vraiment déçu moi qui ai l’habitude des 5 étoiles, pour le coup je comprends pas"
Tanger,Hotel,Mövenpick Hotel,_brunogiordano58,il y a un mois ,Hôtel 5 étoile pas d’y à la hauteur c’est une honte horrible notre chambre à l’arrivé avec un robinet cassé jamais réparer ça coule sans arrêt pas de petits serviettes pendant tout le séjour chambre sale malgré client habitué j’ai  rallongé …
Tanger,Hotel,Mövenpick Hotel,v l,il y a une semaine ,"Un hôtel magnifique un calme impressionnant.
La déco est splendide top"
Tanger,Hotel,Mövenpick Hotel,saaebs2024,il y a 2 mois ,Meilleurs hôtels à Tanger sans aucun doute le personnel est très accueillant et très aimable bref la totale je recommande vivement
Tanger,Hotel,Mövenpick Hotel,Zineb Elb,il y a 8 mois ,"J'ai été très déçue par mon séjour dans cet hôtel. Le matelas était extrêmement inconfortable, ce qui a rendu mon sommeil très difficile. De plus, le style de la chambre était vraiment décevant, avec une décoration vieillotte et mal …"
Tanger,Hotel,Mövenpick Hotel,135 Citygang,il y a une semaine ,Bonjour a tous est ce que quelqu'un sait si on peut profiter de la terrasse en buvant quelques verre sans reserverser de chambre merci
Tanger,Hotel,Mövenpick Hotel,mohamedtP7001ZC,il y a 3 mois ,"J’étais désagréablement surpris par l’état de la chambre qui est dans très sale état.|En effet, j’ai frôlé l’étouffement à cause de l’odeur intense des cigarettes mélangé à celle de la chicha.|En plus, l’état de la moquette est déplorable …"
Tanger,Hotel,Mövenpick Hotel,Blandine Raulin,il y a 7 mois ,"Hôtel très agréable, propre et bien situé. Le personnel est très accueillent. Seul bémol les chambres mériteraient d’être modernisées (équipement, salle de bain, décoration)"
Tanger,Hotel,Mövenpick Hotel,Albahja Marrakech,il y a 7 mois ,فندق جميل، بجانب قصر الفنون والثقافة، ومقابل لحديقة فيلا هاريس، ومن جهة الشمال يطل على البحر المتوسط، وله منفذ جانب المسبح يخرج مباشرة على شاطئ مالاباطا. البناية تتحون من سبعة طوابق، بها غرف فسيحة بإطلالات جميلة. …
Tanger,Hotel,Mövenpick Hotel,Amine Zeidane,il y a 6 mois ,Expérience assez fade en ce qui concerne le service et la qualité de la chambre. Je parle bien de la chambre Classique à 1600dh. Peut-être vous trouverez votre bonheur en chambre premium ou en suite ambassadeur 😅 …
Tanger,Hotel,Mövenpick Hotel,Akif Akgul,il y a un mois ,"Tout c'est bien passer
Hotel bien situé et propre
Le réceptionniste Yassin tres professionnel"
Tanger,Hotel,Mövenpick Hotel,Saïd EL BAKKALI,il y a 10 mois ,"Cet hôtel est devenu une honte pour un 5 étoiles du groupe Accor. C’est un désastre. Extrêmement mal fréquenté, musique à fond les manettes sans même que la « sécurité » ne parvienne à faire cesser cet incivisme malgré l’heure très tardive. …"
Tanger,Hotel,Mövenpick Hotel,Saad Ouezzani Chahdi,il y a 4 semaines ,"Pour ma part, j'ai vécu une expérience incroyable lors de ce séjour et je vous le recommande vivement"
Tanger,Hotel,Hôtel Miramar Beach Tanger,Jamila Amallou,il y a 3 semaines ,"La chambre était propre et bien entretenue. L’hôtel bénéficie d’un bon emplacement, proche de toutes les commodités, et le personnel est accueillant. Toutefois, l’absence de parking et de petit réfrigérateur dans la chambre, ainsi que le bruit nocturne, sont à noter. Le tarif reste relativement élevé pour les services proposés."
Tanger,Hotel,Hôtel Miramar Beach Tanger,Ikram Naji,il y a 3 semaines ,"Restaurant dégueulasse.
J'ai mis une étoile mais si j'avais pu ,j'aurais mis zéro.
Les pizzas sont surgelés. Le panini au poulet en fait c'est une baguette mis sur …"
Tanger,Hotel,Hôtel Miramar Beach Tanger,Meriem Ben Ali,il y a un mois ,"Je ne remettrai plus jamais les pieds dans le Restaurant Buffet Miramar. Je suis dégoûtée. On m'a servi un ""plat chaud"" froid. J'ai demandé qu'on me le réchauffé par gentillesse car quelqu'un d'autre n'allait pas le manger et allais quitter …"
Tanger,Hotel,Hôtel Miramar Beach Tanger,Ilham Achibat,il y a 3 semaines ,"-Trop de bruits tout au long de la nuit m'a empêché de dormir.
-À mon arrivée,  les toilettes étaient très sales, il y avait des restes des excréments du client qui a déjà occupé la chambre."
Tanger,Hotel,Hôtel Miramar Beach Tanger,Ahmed Bakhat,il y a 3 semaines ,"Le service était bien mais La nourriture était insipide et sans saveur,des ingrédients de qualité moyenne. Une expérience vraiment décevante. Je recommande pas"
Tanger,Hotel,Hôtel Miramar Beach Tanger,M Gb,il y a 3 mois ,"Je tiens à signaler le comportement peu professionnel de la personne présente à l’accueil lors de ma visite. Son attitude a été froide et peu accueillante, ce qui a donné une mauvaise impression."
Tanger,Hotel,Hôtel Miramar Beach Tanger,Amal SBAÏ,il y a 3 mois ,séjour fantastique ! c est la 2e fois! Personnel très sympathique et serviable! vue sur la mer magnifique depuis ma chambre ! très propre et hyper bien situé à 10 minutes à pied de la médina. Un grand merci à Fadwa toujours hyper souriante et de bons conseils. Merci également à Mohammed pour son aide!
Tanger,Hotel,Hôtel Miramar Beach Tanger,faycel mastour,il y a 4 mois ,"Un très bon hôtel
Chambre propre avec une belle vue
Personnel accueillant …"
Tanger,Hotel,Hôtel Miramar Beach Tanger,marque Joël,il y a 3 mois ,"Excellent rapport qualité prix, très belle vue de la Marina, accueil chaleureux...puis nous a garder notre blouson oublie. Bravo, Merci."
Tanger,Hotel,Hôtel Miramar Beach Tanger,Salma Begdouri,il y a 3 semaines ,"J'étais vraiment déçu de la nourriture je déconseille vraiment à fuir c'est dégoûtant
Ça n'a rien à voir avec la cuisine gastronomique"
Tanger,Hotel,Hôtel Miramar Beach Tanger,Bineta Sady,il y a 8 mois ,"Hôtel à éviter ! Très mauvais service client , personnel hautain et en plus de cela ils font des prélèvements non autorisé sur votre compte bancaire à votre insu même si votre réservation n’est pas confirmée.
Ne surtout pas y aller"
Tanger,Hotel,Hôtel Miramar Beach Tanger,Najat et Alain Descamps,il y a un mois ,Très bruyant du fait qu'il se trouve a un rond point
Tanger,Hotel,Hôtel Miramar Beach Tanger,Moctar Gaye,il y a 8 mois ,"Hôtel non recommandé, service client non professionnel et services non attendus pour un montant facturé. …"
Tanger,Hotel,Hôtel Miramar Beach Tanger,Adam Battant,il y a 10 mois ,Je suis très déçu  par l'état de la chambre est complètement dégradée et sale pas d eau chaude dans la douche  C est dommage pour un hôtel très bien situé  .je ne reviendrai jamais sincèrement.
Tanger,Hotel,Hôtel Miramar Beach Tanger,Abderrahmane Bara,il y a un an ,"Le personnel n'est pas à la hauteur et ne fournit pas les informations nécessaires. Aussi, le lit est inconfortable, il manque de climatisation, et le bruit rend le sommeil impossible."
Tanger,Hotel,Hôtel Miramar Beach Tanger,Ahmed B,il y a un an ,"Bon emplacement
Hotel vetuste, chambres insonorisées. Impossible de trouver le sommeil le soir, on entend tout ce qui se passe dans la rue. Je déconseille car je suis venu pour …"
Tanger,Hotel,Hôtel Miramar Beach Tanger,Jhonatan Apfelbaum,il y a un an ,"Excellent service. Personnel très accueillant.

Très bien placé, juste en face de la plage, proche des monuments et les endroits les plus importants de la ville."
Tanger,Hotel,Hôtel Miramar Beach Tanger,mohamed SAOURI,il y a 2 ans ,"Endroit, l'hôtel est bien placé, le personnel formé d'une équipe jeune accueillante ,souriante et serviable
Dommage qu'il n'y a pas le petit déjeuner"
Tanger,Hotel,Hôtel Miramar Beach Tanger,صفحة ذكريات الزمن الجميل Nordine mohand,Modifié il y a 3 semaines ,"L’hôtel est très propre, soigné et confortable. Tout - l’entrée, le hall, les escaliers, les couloirs et la chambre etc - était en parfait état,. le personnel est très sympathique, attentionné,établissement est à 1 minute à pied de la …"
Tanger,Hotel,Hôtel Miramar Beach Tanger,Im im,il y a 2 ans ,"Aujourd'hui le 14 juin 2023 je vous ai appelé pour demander des renseignements concernant la disponibilité et les prix concernant le début du mois juillet, d'ici 15 jours mais le monsieur que vous avez en réception ne me donne même pas des …"
Tanger,Hotel,Hôtel Miramar Beach Tanger,DL GA,il y a 3 ans ,"Hôtel très bien situé avec un prix raisonnable .
Le personnel est super !
Mais des cafards sont présent dans les lieux , l’hôtel a besoin d’un grand rafraîchissement"
Tanger,Hotel,Hôtel Miramar Beach Tanger,souad naji,il y a un an ,"Bon accueil vue sur mer le personnel est attentif emplacement parfait
Seul point négatif la salle de bain"
