city,category,place name,name,date,review text
Rabat,Restaurant,Eathai,Nawfal Sanhaji,il y a 2 ans,"Soupe très très salée. Apparement au lait de coco, je ne vois nullement cet aliment dans cette soupe. Pour le Pad Thai, c’est une honte d’appeler sa un pad Thai. Une vrai honte pour un restaurant faisant allusion à la cuisine thaïlandaise. Rien de cela n’est thaïlandais. Je ne recommande absolument pas ce restaurant."
Rabat,Restaurant,Eathai,Janete,il y a 2 ans,Nourriture très savoureuse et fraîche. Bon rapport qualité prix.
Rabat,Restaurant,Dar Shâan,G6965WLsabrinan,il y a 2 mois ,"Arrivée aujourd’hui, j’ai déjà fais plusieurs Riad et hôtels à rabat , Dar Shaan est particulier il vous fait sentir chez vous ! J’ai testé le hammam incroyable et le restaurant aussi! Une très belle hospitalité, chambre très propre et Riad très beau avec une belle piscine ! Je reviendrai lors de mes prochains déplacements :)"
Rabat,Restaurant,Dar Shâan,SosoAKech,il y a 4 mois ,"Nous avons passé une nuit dans les chambres 9 et 10. Un accueil très agréable de Ayoub, gentil, efficace et sympathique. Merci pour le thé d’accueil et les petits gateaux maison ! Les chambres sont jolies et bien équipées, une bonne literie …"
Rabat,Restaurant,Dar Shâan,Asmae Es-sebbar,il y a 2 semaines ,"Très joli Ryad avec des chambres spacieuses et propres. Le personnel à la réception et au restaurant étaient très gentils et chaleureux. Ayoub était très serviable, grand merci à lui. Je recommande vivement."
Rabat,Restaurant,Dar Shâan,Anna Perret,il y a 3 semaines ,Un lieu magique. Nous sommes restés deux nuits et c’était parfait. Le petit déjeuner buffet était à tomber par terre et la piscine sur le toit est parfaite pour se rafraîchir. La vue sur Rabat (même le soir) est à couper le souffle et la …
Rabat,Restaurant,Dar Shâan,I1549SGmaried,il y a 5 mois ,"Magnifique riad. |Accueil parfait , personnel très gentil. |Chambre superbe , décorée avec beaucoup de goût.  |Le petit déjeuner est super bon , varié. |Le rooftop est superbe, le thé à la menthe aussi . |Mention spéciale pour le hammam …"
Rabat,Restaurant,Dar Shâan,Sabrina Namani,il y a 2 mois ,"Superbe Riad au coeur de la Médina, je viens plusieurs fois par an à Rabat et le Riad SHAAN vaut le détour : propreté, gentillesse du personnel, beauté du riad+rooftop. Hammam exceptionnel et excellente cuisine! …"
Rabat,Restaurant,Dar Shâan,N. E.S.,il y a 3 mois ,"Séjour d'une nuit seulement dans ce très beau Riad !
Accueil chaleureux de tout le personnel, très bon petit déjeuner, jolie piscine, terrasse agréable. Merci pour ce séjour mémorable."
Rabat,Restaurant,Dar Shâan,I5053XEsandrinel,il y a 2 semaines ,"Un Ryad qui semble un peu laissé à l’abandon. Propreté à revoir, piscine non utilisable pendant 2 jours car envahie d’algues, service assez léger et personnel dépassé car en sous-effectif."
Rabat,Restaurant,Dar Shâan,64200B,il y a 8 mois ,Riad au sein de la médina de RABAT.|La décoration et traditionnelle avec un soupçon de déco européennes : très chouette.||Petit thé à la menthe pour nous accueillir sur la terrasse avec des petits gâteaux fait maison.☀️||Très bien placé …
Rabat,Restaurant,Dar Shâan,Angelique Maire,il y a 2 mois ,"Un hôtel ou ce sent comme à la maison ;) vous êtes choyée, chouchoutee ! Ce Riad est magnifiquement décoré et la géolocalisation est exceptionnelle"
Rabat,Restaurant,Dar Shâan,Virginie_97400,il y a un an ,"Idéalement situé dans la médina de Rabat,  d'accès facile près d'un boulevard,  le riad Dar Shâan allie à la fois tradition et modernité.  Une fois le seuil franchi, on se retrouve dans un havre de paix. L'accueil y est chaleureux, en …"
Rabat,Restaurant,Dar Shâan,François D.,il y a un an ,"Formidable. Je ne jugerais pas ici le restaurant n'y ayant pas été mais le personnel est incroyablement gentil, serviable, et aide en tout, le petit déjeuner dans la salle du restaurant est copieux, goûteux et donc parfait pour une grande …"
Rabat,Restaurant,Dar Shâan,Selven,il y a 10 mois ,"Superbe riad idéalement placé dans la médina, à proximité immédiate de la Kasbah et de la plage. Il n'y a rien à dire sur la sécurité autour du riad et dans la médina en général, on peut s'y balader tranquillement, y compris tard le soir. …"
Rabat,Restaurant,Dar Shâan,Isabelle Daumy,il y a 7 mois ,Nous avons passé 3 nuits en famille. Service très agréable. La Chambre est tres confortable.la décoration est vraiment magnifique dans le style marocain tres chic. Le restaurant est à la hauteur du reste. Irréprochable. Merci pour ce moment
Rabat,Restaurant,Dar Shâan,Clement Chazot,il y a 8 mois ,"Très beau riad, très belle terrasse, personnel aux petits soins, très bon petit déjeuner! Juste dommage que le hammam soit en réparation actuellement et qu'il n'y ait pas pu avoir la possibilité de se faire masser en dernière minute."
Rabat,Restaurant,Dar Shâan,Hélène LEGER,il y a un an ,"Incroyable ! Séjour parfait, Riad plein de charme. Hôtes charmants, la chambre était spacieuse et très propre.
Déjeuner improvisé avec tous nos amis présents sur Rabat, merci beaucoup c’était …"
Rabat,Restaurant,Dar Shâan,Remy Lanselle,il y a un an ,"Cet endroit magique mérite 10 étoiles ! L’emplacement est parfait au cœur de la Médina , une oasis de calme
Le personnel est au petits soins et vous fait vous sentir la personne la plus …"
Rabat,Restaurant,Dar Shâan,sanaa lahlou,il y a 2 ans ,"J'ai eu la chance de séjourner dans cette charmante maison d'hôte à Rabat, et je ne peux que la recommander chaleureusement. Chaque détail était soigné à la perfection, de la propreté éclatante à un confort sans pareil. Les draps doux et …"
Rabat,Restaurant,Dar Shâan,Philippe Guillet,il y a un an ,"Établissement très bien situé, personnel agréable et sympathique. La terrasse offre une superbe vue et est bien aménagée pour prendre l'air et le soleil. Petite piscine avec transats au soleil. …"
Rabat,Restaurant,Dar Shâan,carineh2023,il y a 2 ans ,Cet endroit est un véritable havre de paix. Il a été rénové avec goût et beaucoup d'authenticité. Nous y séjournons depuis plusieurs jours et nous ne pouvions pas espérer un plus beau lieu pour nous ressourcer en famille. Le personnel …
Rabat,Restaurant,Dar Shâan,Odyssey812913,il y a 2 ans ,"Très beau riad, bien placé avec parking au bout de la rue. Accueil chaleureux du personnel, décoration superbe, une salle de bain au top (ce qui est rare au maroc) le petit déjeuner très bon et copieux. Notre amie a testé le hammam, superbe . Jolie piscine sur la terrasse, bref une belle adresse à Rabat."
Rabat,Restaurant,Dar Shâan,Maxime Lescure,il y a 2 ans ,"Une équipe franchement superbe , un accueil comme rarement vu dans un hôtel.
L’équipe a toujours été de bon conseils et très serviable, prévenante. …"
Rabat,Restaurant,Dar Shâan,Matthieu Gros,il y a 3 ans ,"Un riad magnifique avec une décoration de bon goût et de qualité.
Très bonne literie.
Très calme tout en étant bien situé dans la Médina. …"
Rabat,Restaurant,Dar Shâan,Sophie Felber,il y a 2 ans ,"Nous avons adoré notre séjour au Dar Shâan, un grand merci à l'équipe du riad pour son professionnalisme et surtout son accueil personnalisé. Ce Riad est magnifique avec sa piscine sur le toit et ses terrasses où l'on peut déguster une cuisine marocaine. Un vrai havre de paix au milieu de la médina. A recommander à 100%."
Rabat,Restaurant,Dar Shâan,179christophev,il y a un an ,"Une superbe adresse, idéalement placée en bordure de la médina, une chambre confortable avec un excellent petit déjeuner et un personnel aux petits soins. Une petite piscine sur le toit vous permettra de vous rafraîchir en fin de journée après avoir visité la ville"
Rabat,Restaurant,Dar Shâan,laurent lucas,il y a un an ,Très joli Riad et tes bien placé dans la médina. Vous pouvez tout faire à pied si parfois les petits taxis bleus sont les bienvenus. L accueil et la nourriture au top. Merci à ayoub pour nos échanges et ses conseils !
Rabat,Restaurant,Dar Shâan,fadwa elouassi,il y a un an ,"Expérience très décevante malgré la gentillesse de la personne qui s’est occupée de nous. Nous avons été obligés de manger en terrasse alors qu’il faisait froid, parce que le restaurant recevait un groupe et que la salle était complète ! Il …"
Rabat,Restaurant,Dar Shâan,Marjorie Breton,il y a 2 ans ,"Court séjour au Dar Shaan mais des plus agréables, grâce à un cadre magnifique et un accueil chaleureux de tout le personnel qui nous a reçu! Une chambre tout confort, bien équipée pour nos 2 enfants dont un en bas âge, bien située pour …"
Rabat,Restaurant,Dar Shâan,Az-eddine Bouzid,il y a 8 mois ,"Le riad est magnifique et très bien situé! Les services proposés sont bons, et le personnel accueillant. Je vous recommande vivement cet endroit!"
Rabat,Restaurant,Dar Shâan,Ahmed Ziri,il y a un an ,"Si vous cherchez un établissement d’exception, n’hésitez pas à BOOKÉ DAR SHÂNN situé au cœur de Rabat, c’est une maison d’hôte sur 4 étages.
La piscine étant sur le toit, ce qui donne encore plus de charme. …"
Rabat,Restaurant,Dar Shâan,chris delab,il y a 3 ans ,"Tres beau Ryad : devant la porte déjà, on devine le raffinement des lieux. Un patio magnifique, arboré et très lumineux. Les chambres confortables sont de tailles différentes et décorées avec goût ; le petit déjeuner traditionnel (sous …"
Rabat,Restaurant,Dar Shâan,titi59Nord,il y a un an ,"Très beau dar.|Très belle chambre , salle de bain avec des produits les sens de Marrakech |Déco très sympa, marocaine et tendance.|Accueil correct mais manquant de chaleur...c'est dommage |Petit déjeuner buffet , varié et délicieux, dans une belle salle à manger"
Rabat,Restaurant,Dar Shâan,luna thouvenin,il y a 4 ans ,"J’ai l’habitude de venir très régulièrement au Maroc et visiter différents Riads, je n’en ai jamais vu un tel que celui ci, j’ai passée des moments incroyables et inoubliables dans ce Riad, le personnel est aux petits soin, j’ai rarement …"
Rabat,Restaurant,Dar Shâan,Leeloo lilou,il y a 3 ans ,"Nous avons adoré le personnel qui était adorable, à l’écoute, réactif, bienveillant et très compréhensif.
Les membres de l’équipe du Riad avaient le sourire, une présence discrète. …"
Rabat,Restaurant,Dar Shâan,Steph D.,il y a 4 ans ,Superbe lieu où règne calme et bien être. Le personnel est très accueillant. Nous avons passé 2 nuits dans ce superbe lieu. Très propre. Très bien situé. Rien à redire. Le hammam et le massage sur place étaient divin. Les repas et petits déjeuner superbe aussi. Je recommande vivement !
Rabat,Restaurant,Dar Shâan,Maxence Bretel,il y a 6 ans ,"Habitué des voyages, mon ami d’enfance et moi même avons passé deux excellentes nuitée au Dar Shâan. Arrivant d’un tour complet du Maroc, nous étions impatient et ravis de l’oasis de paie que cet hôtel promettait. …"
Rabat,Restaurant,Dar Shâan,Olivier G,il y a 2 ans ,"Un riad particulièrement agréable situé dans la médina. Les chambres et les espaces communs sont très joliment décorés, le roof top est très agréable, on y trouve une petite piscine... Petit déjeuner varié et très bon. Une très bonne adresse !"
Rabat,Restaurant,Dar Shâan,Stéphanie CHOQUET,il y a un an ,"Magnifique Riad, un accueil excellent , avec thé marocain et petits gâteaux faits maison, chambre charmante et spacieuse, décorée avec goût ! Service de massage très bien ! Le top du top !"
Rabat,Restaurant,Dar Shâan,Mumu,il y a 3 ans ,"Dar complètement restauré avec beaucoup de goût. Chaque chambre a sa décoration  et son ambiance alliant le classique marocain et le moderne africain.
Le restaurant marocain propose les produits incontournables avec bcp de saveurs. …"
Rabat,Restaurant,Dar Shâan,Thierry,il y a un an ,"Très beau riad avec un accueil au top, un personnel dévoué, souriant et à l'écoute. Les chambres sont superbes et le patio vraiment beau. Hâte d'y retourner !"
Rabat,Restaurant,Dar Shâan,Elodie So,il y a un an ,"Fabuleuse expérience au Dar Shâan!
Très bon accueil, le personnel est top, mention spéciale à Ayoub, qui a rendu notre séjour encore plus agréable! …"
Rabat,Restaurant,Dar Shâan,mberthelot44,il y a 6 ans ,"Un riad magnifique avec un service chaleureux et efficace, dans une rue calme de la médina. La nourriture est de très bonne qualité et la literie tres confortable. Les chambres sont tres propres et calme avec chacune son propre routeur wifi... Peut être le meilleur riad de la médina de Rabat."
Rabat,Restaurant,Dar Shâan,Alexandre Alonso,il y a 5 ans ,"Très beau lieu, calme intime. Peu de chambre. Décoration soignée propreté assure top roof et piscine.
Parking surveillé. L' accueil chaleureux patron très accessible. On se sent presque comme chez nous. La transition est spectaculaires avec l'extérieur du riad"
Rabat,Restaurant,Dar Shâan,Hélène Bourelle,il y a 3 ans ,"Venue pour un déjeuner en milieu d'après-midi, j'ai adoré ce moment unique passé au Dar Shâan. La nourriture est excellente, le service, très professionnel. L'atmosphère dans ce riad est ressourçante et sereine... Une très belle adresse !"
Rabat,Restaurant,Dar Shâan,Pierre Coric,il y a 3 ans ,Au top !!! Prestations digne d un grand hôtel tout en gardant l esprit chambres d hotes/riad. Établissement sublime décoré avec goût et en prime un personnel extrêmement chaleureux et bienveillant. Sejour de 4 nuits à refaire dès notre retour sur Rabat.
Rabat,Restaurant,Dar Shâan,J DO,il y a 7 ans ,"Un endroit superbement réabilité. Le service, la relation et la sincère attention sont au rendez-vous. Un réussite à chaudement recommander. Le café du petit déjeuner pourrait être un peu amélioré pour une totale perfection."
Rabat,Restaurant,Dar Shâan,Nicolas Ratel,il y a 5 ans ,"Excellent accueil et séjour, charme des lieux et de la chambre, calme. Très bonne literie et décoration soignée. Enfin un emplacement idéal avec une superbe vue sur le roof top."
Rabat,Restaurant,Dar Shâan,Loutfi Echiguer,il y a 4 ans ,"Un lieu magique. Un voyage dans le temps.
Quand le traditionnel est mixé avec la modernité. Tout est fait avec soin et amour. …"
Rabat,Restaurant,Dar Shâan,Steph Verleye,il y a un an ,"Très beau Riad, super bien décoré et agencé. Je recommande vivement.
Si possible éviter les chambres au rdc trop bruyant."
Rabat,Restaurant,Dar Shâan,Angely Asselineau,il y a 10 mois ,"Le riad est magnifique et très bien situé! Les services proposés sont bons, et le personnel accueillant. Je vous recommande vivement cet endroit!"
Rabat,Restaurant,Café El Bahia,Olivier Couderc,il y a 3 semaines,"Plats pas top : viandes trop cuites, service hasardeux (oubli dans les commandes, thé sucré servi sans sucre...) …"
Rabat,Restaurant,Café El Bahia,Isabel Moron,il y a 3 mois,"Un restaurant situé au pied des remparts on peut manger dans la cour intérieure ou dehors.
Un excellent accueil et service.Un bon repas copieux.75 dh entrée plat dessert."
Rabat,Restaurant,Café El Bahia,Flo A.,il y a 2 mois,Très bon restaurant pour touristes et locaux. Le zaalouk et le tajine était d'un très bon rapport qualité prix. Service efficace.
Rabat,Restaurant,Café El Bahia,Agnès,il y a un mois,"Super accueil, un très joli lieu pour faire une pause gourmande, en compagnie d'une tortue 🐢 !
Je recommande +++ …"
Rabat,Restaurant,Café El Bahia,Albert Ohayon,il y a 3 mois,"Un must à Rabat. Sympa, typique, pas cher. Petite salle très charmante à l’intérieur des remparts. Que demande le peuple ?
Allez y de ma part. Et dites-moi s’ils se souviennent de moi 😀😀😀 …"
Rabat,Restaurant,Café El Bahia,Frederic Leignadier,il y a 4 mois,Superbe café et restaurant également. Cœur intérieure très calme pour oublier l'effervescence de rabat. Ce café propose aussi un service de restauration  qui honnêtement est très raisonnable niveau prix. Le personnel est au top.
Rabat,Restaurant,Café El Bahia,Safa Belkhirat,il y a 3 semaines,"J’ai pour habitude de me faire ma propre opinion plutôt que de me fier entièrement aux avis des autres. Et je dois dire que j’ai été agréablement surprise, non seulement par la qualité et la saveur des plats, mais aussi par la gentillesse …"
Rabat,Restaurant,Café El Bahia,Zaima Belkamel,Modifié il y a 2 mois,Restaurant traditionnel situé à l'ancienne médina.  Bon emplacement.  Menu varié et service ponctuel et accueillant.  Mes respects.
Rabat,Restaurant,Café El Bahia,Taha DHAIM,il y a 3 mois,"Expérience très décevante dans ce restaurant. Le service était peu professionnel et le personnel manquait de courtoisie et de bienveillance. La qualité de la nourriture laissait également à désirer, tant sur le plan de l'hygiène que du …"
Rabat,Restaurant,Café El Bahia,Mick L,il y a un an,"Situé en bordure de la médina

Établissement fort correct, très bon rapport qualité-prix. …"
Rabat,Restaurant,Restaurant Dar El Houte,ALMADIS - Modestik,il y a 3 ans,"Super restaurant, très grosse qualité, avec du poisson frais, très bonne techniques de cuissons sur les la plancha.
Accueil plutôt bon, lieu avec beaucoup de monde mais le service est rapide et …"
Rabat,Restaurant,Restaurant Dar El Houte,Yas Ella,il y a 11 mois,"Je ne comprends paaaas les commentaires ?? Moi qui ne suis pas trop poisson à la base J’AI RAREMENT AUSSI BIEN MANGÉ SUR FES
c’était incroyable, chaque bouché n’etait que pur plaisir subhan Allah ! La …"
Rabat,Restaurant,Restaurant Dar El Houte,WEB WEED,il y a un an,Je ne recommande pas ! Portion trés petite ! Service trés lent ! Faible cuisson du riz !!  Une paella 1/10. Prix non raisonnable ! 110dh pour une paella remplie de citron et de poivron !!!
Rabat,Restaurant,Restaurant Dar El Houte,BAKRIM Hanane,il y a 2 semaines,Je n'ai pas apprécié le rapport qualité/quantité et prix
Rabat,Restaurant,Restaurant Dar El Houte,anouar abou mohammed,il y a 2 mois,"un des meilleures restaurants sur la region de rabat, ça fait plaisir de trouver ce niveau de service,  produit, qualité. je recommande à 100%"
Rabat,Restaurant,Restaurant Dar El Houte,Nadia Massioui,il y a un mois,Si vous aimez le poisson c’est une bonne adresse. Pour les familles c’est idéal.
Rabat,Restaurant,Restaurant Dar El Houte,Kamal EL ABBADI,il y a 2 ans,Vraiment sympa. La carte est complète y en a pour tous les goûts.
Rabat,Restaurant,Restaurant Dar El Houte,najoua chenafi,il y a 3 mois,"Qualité du poisson médiocre !!!
Restaurant en détérioration malheureusement !!!
Expérience à ne pas refaire...."
Rabat,Restaurant,Restaurant Dar El Houte,Placement Nawal,il y a 3 ans,"Surtout n’allez pas là-bas
Le poisson n’est ni mariné ni même pas salé. Les légumes grillées goûtent le poisson c’est sûrement grillé sir la même plaque que les poissons dans leur gras. …"
Rabat,Restaurant,Restaurant Dar El Houte,lahoussine taoufiq,il y a 10 mois,"Lieu fermé, sorte de garage aménagé en restaurant...
Mal situé, dommage, mais le personnel est sympa.
Pour ce qui est du menu... …"
Rabat,Restaurant,Restaurant Dar El Houte,Adnane,il y a 5 ans,Bof il a perdu de sa qualité et les prix sont devenus exagérés par rapport à ce qu'il propose. Service nullissime
Rabat,Restaurant,Restaurant Dar El Houte,Nora Zouine,il y a 7 ans,Trop bon le poisson le service impeccable je vous le recommande vivement
Rabat,Restaurant,Restaurant Dar El Houte,Yasmina Sb,il y a 10 mois,"Le poisson frit est bon en termes de fraîcheur, mais la quantité de crevettes et de calamars est faible par rapport au restaurant Twenty One.
Remarque importante ‼️ …"
Rabat,Restaurant,Restaurant Dar El Houte,karim belhaj,Modifié il y a un an,On mange très bien . Qualité des plats. Du bon poisson excellente friture de poissons
Rabat,Restaurant,Restaurant Dar El Houte,RK ATTABOU,il y a 3 ans,très bon et bien accueillis avec 2 enfants.
Rabat,Restaurant,Restaurant Dar El Houte,Hasna SAOUI,il y a un an,Le qualité a beaucoup diminué ces derniers temps ! Le temps d attente est trés long ! Nous avons du attendre 1h30 pour une friture mixte et un paella valencienne ! La cerise sur le gâteau : Une employée est venue étendre le linge sur un séche linge en plein milieu du restaurant !!!!!! Ça ne vaut vraiment pas le coup !
Rabat,Restaurant,Restaurant Dar El Houte,soleil soleil,il y a un an,Honnêtement c'est un attrape touristes. Tout est hors de prix. Une chouaya de sardine avec 6 sardines et 3 carottes à 65 DH!!!! De plus la fraîcheur laisse à désirer. Vous payez la vue mais dans un restaurant populaire vous mangez mieux et plus sans chichis. Vraiment je vous déconseille l'endroit.
Rabat,Restaurant,Restaurant Dar El Houte,Lamia Kadiura,il y a un an,"Slts ambiance familiale ok. Cuisine peut être améliorée en mieux
Certains Serveurs irrespectueux pour la clientèle féminine. Mais Un en particulier est un serveur pro. …"
Rabat,Restaurant,Restaurant Dar El Houte,pierre-richard ferigo,il y a un an,"Première fois dans ce restaurant, plutôt grand, de type populaire et impersonnel et qui,vue la carte, et les explications laborieuses du serveur, en ce qui concernait les huîtres( probablement des spéciales N° 3) dont nous sommes friands, …"
Rabat,Restaurant,Restaurant Dar El Houte,Karima BAMBA,il y a un an,"Bon cadre. La cuisine m’a plu!
Toutefois la carte n’est pas à jour; plusieurs plats ne sont plus servis.
Et La mine renfrognée du serveur"
Rabat,Restaurant,Restaurant Dar El Houte,Asfar World (Covoyageurs),il y a 2 ans,"Ce fût jadis un lieu incontournable a Agdal hélas plus maintenant, un effort général doit être fait par la direction pour sauver la situation avant qu'il ne soit trop tard."
Rabat,Restaurant,Restaurant Dar El Houte,Lazare Menard,il y a un an,"Juste un attrape nigaud..On ne mange rien de bon,on se fait détrousser
Attention à la Tourista!!
Un bon conseil, allez voir ailleurs, là où vous choisissez votre commande à …"
Rabat,Restaurant,Restaurant Dar El Houte,Isaac Hitler,il y a 2 ans,Pour les fritures c'est trop trop bon la façon dont les fruits de mer et les autres types de poissons sont préparés est très bonne et aussi fraîche mais les autres plats sont un peu plus mauvais il contient beaucoup de huile
Rabat,Restaurant,Restaurant Dar El Houte,Bouhadjar Linda,il y a 2 ans,"Depuis deux ans que je fréquente ce lieu . Je trouve leurs plats très bon. Une carte variée .Le personnel est gentil, à votre écoute,  vous conseillant sur les plats …"
Rabat,Restaurant,Restaurant Dar El Houte,Khadija Tamristi,il y a un an,"Très mauvaise expérience,poisson pas frais et pourri ,repas servi froid et personnel non soucieux et la cerise sur gâteau,prix flagrant,à éviter"
Rabat,Restaurant,Restaurant Dar El Houte,taddart travaux,il y a 7 mois,Bien que  les repas sont bien préparés Malheureusement les prix sont exorbitants
Rabat,Restaurant,Restaurant Dar El Houte,jbfan2000,il y a 7 ans,Qualité et quantité. Personnel aimable
Rabat,Restaurant,Restaurant Dar El Houte,Khalid Bennani,il y a 5 ans,"Lieu décontracté,  amical et chaleureux. Une carte variée. Service efficace, aimable, professionnel  et rapide. On y mange du très bon poisson. Les plats sont copieux et franchement pas chers. Très satisfait et content de l'avoir découvert. J'y reviendrai et reviendrai avec grand plaisir."
Rabat,Restaurant,Restaurant Dar El Houte,Mohamad Elhassani,il y a un an,"Menu publié sur internet ne correspond pas à celui qui est livré sur place
Ensuite les prix sont très chers par rapport aux autres restaurants"
Rabat,Restaurant,Restaurant Dar El Houte,Nissrine lahlou kassi,il y a 2 ans,"Une friture qui laisse à désirer, ce ne sont pas des calamars mais des chutes de sépia, sole pas frais et merlan pas bien cuit
Thé amer …"
Rabat,Restaurant,Restaurant Dar El Houte,Rayhane Ben,il y a 4 ans,"Très bons plats, tous les aliments sont absolument frais"
Rabat,Restaurant,Restaurant Dar El Houte,anas boudihaj,il y a 2 ans,"J ai jamais goûter une friture aussi mauvaise que celle de ce restaurant
Crevettes et calamars de congélation
Prix exorbitant 110dh pour une friture qui ce compose de 3 sol 3 merlan  et …"
Rabat,Restaurant,Restaurant Dar El Houte,Ma ru,il y a 5 ans,"Ce n’est plus comme avant . Portion de friture réduit , le poisson n’est pas frais ,et les pizzas ne sont pas bonne surtout celle au thon , on dirait que la pizza est mouillé par le thon qui est de très mauvaise qualité . Bref horrible"
Rabat,Restaurant,Restaurant Dar El Houte,ZAKARIA,il y a 3 mois,Baisse de qualité face à une flambée des prix
Rabat,Restaurant,Restaurant Dar El Houte,Badr Fannan,Modifié il y a 8 mois,"Resto convivial, populaire mais très propre, arrivage quotidien de poissons frais, je le recommande pour manger du poisson frais et pas cher."
Rabat,Restaurant,Restaurant Dar El Houte,Vincent Contassot,il y a 7 ans,"Envie de poissons ? Vous recherchez un restaurant sur Rabat Agdal susceptible de vous proposer une carte riche et une variété de poissons divers et variées, Dar Alhout répondra à vos attentes.... Alors c'est vrai que le restaurant n'est pas en bord de mer mais le poisson est frais!!"
Rabat,Restaurant,Restaurant Dar El Houte,Nour Nour,il y a 5 ans,Très bonne restauration. Mais il y'a problème de stationnement.
Rabat,Restaurant,Restaurant Dar El Houte,Abdelouahed Amraoui,il y a 2 ans,"Juste médiocre pour le prix
restaurant à oublier (huile de friture  certainement reetulisée
Tagine on doit chercher le poisson au milieu des légumes"
Rabat,Restaurant,Restaurant Dar El Houte,imane alioubi,il y a un an,Il faut revoir la qualité des plats décoration service tu te sens comme si tu es dans un snack
Rabat,Restaurant,Restaurant Dar El Houte,Noura Rifafi,il y a 2 ans,"Friture à 110 dh avec des crevettes congelés
Meme pas du calamar juste du sepia
Rien n'est frais"
Rabat,Restaurant,Restaurant Dar El Houte,mohamed karim Qazbar,il y a un an,Qualité catastrophique un restau dépassé gastronomiquement avec une qualité mediocre je déconseille fortement
Rabat,Restaurant,Restaurant Dar El Houte,Khadija N,il y a un an,"Nous sommes des clients , mais malheureux la qualité des plats est dégradé."
Rabat,Restaurant,Restaurant Dar El Houte,Youssef Berka,Modifié il y a 2 ans,Le poisson est bien frais mais les prix sont chers . La fraîcheur est toujours au rendez-vous mais les prix à la hausse.
Rabat,Restaurant,Restaurant Dar El Houte,houd aissa,il y a un an,Bastila est nule on dirait une msmna 125dh por rien.  A ne pas demander
Rabat,Restaurant,Restaurant Dar El Houte,rachid smaha,il y a 2 ans,"La Meilleur cuisine poisson. A rabat.
J aime les plats .le service .le cadre...
Il faut faire un effort sur le prix."
Rabat,Restaurant,Restaurant Dar El Houte,Malak Bouzbib,il y a 5 ans,"Très bonne service, poisson frais , cuisine moderne, choix multiples, vraiment rien a dire je vous recommande"
Rabat,Restaurant,Restaurant Dar El Houte,Abdel Mofid,il y a 3 mois,"Étonnamment, je suis séduit"
Rabat,Restaurant,Restaurant Dar El Houte,leila lili,il y a 6 ans,la friture de poisson correcte mais peu copieuse .les plats en sauce doivent être plus soignés. souvent il arrivent froid à table.
Rabat,Restaurant,Restaurant Dar El Houte,Abiza Haitam,il y a 7 ans,"Bonjour c'est mon restaurant préféré dans le quartier un très bon service mais la qualité de certains produit reste médiocre
Svp il faut faire attention à la façon de présentation
Merci"
Rabat,Restaurant,Restaurant Dar El Houte,Merouane Daoudi,il y a 6 ans,Correct. Carte relativement chère. Personnel organisé et réactif. Les gérants attentifs à tout ce qui se passe autour d'eux et sont très proches de leur personnel
Rabat,Restaurant,IL 288 Rabat - Mediterranean Food & Garden,Mehdi N,il y a 4 ans,"J'y suis allé avec des attentes assez élevées, elles ont augmenté dès que j'ai vu le menu(prix et pâtes proposées), je me suis dit que j'allais manger les meilleures pâtes de ma vie. Déjà le service n'était pas bon, j'ai dû faire 2/3 aller …"
Rabat,Restaurant,IL 288 Rabat - Mediterranean Food & Garden,Sarah Ab,il y a 4 ans,"Décoration soignée, les plats sont bons. Coup de coeur pour la crème aubergine qui accompagne la burrata, le riz au safran est un véritable délice. Par contre les pates ai funghi sont de moins en moins bonnes malheureusement. Le risotto al …"
Rabat,Restaurant,IL 288 Rabat - Mediterranean Food & Garden,ennil najia,il y a 4 ans,"Pour une sortie en famille ou entre ami, un lieu très chaleureux avec une très belle ambiance, une délicieuse cuisine italienne 👌🏽 …"
Rabat,Restaurant,IL 288 Rabat - Mediterranean Food & Garden,Zineb Guedira,il y a 4 ans,Salade pas fameuse des morceaux de tomates fromage de chèvre et laitue rien d'impressionnant pour son prix. Une pizza fruit de mer basique sans plus quant au plat des pâtes au ragoût d'agneau nous avons eu droit à des tagliatelles avec …
Rabat,Restaurant,IL 288 Rabat - Mediterranean Food & Garden,Jo,il y a 4 ans,"Très bon staff, et un cadre plaisant.
Par contre la qualité des plats est franchement médiocre, d'autant plus pour la gamme de prix proposée."
Rabat,Restaurant,IL 288 Rabat - Mediterranean Food & Garden,Badr A,il y a 3 ans,"Très sympa si vous voulez boire un café allongé qui n'a rien de special à 40dhs, oui c'est du sarcasme."
Rabat,Restaurant,IL 288 Rabat - Mediterranean Food & Garden,Chaimaa ABD,il y a 4 ans,"Service lent,
le staff n'est pas professionnel
la qualité des plats est très médiocre"
Rabat,Restaurant,IL 288 Rabat - Mediterranean Food & Garden,Yousra Hasnaoui,il y a 4 ans,Excellent!!!! Personnel accueillant et nourriture très bonne. Je recommande.
Rabat,Restaurant,IL 288 Rabat - Mediterranean Food & Garden,Morad Mesbah,il y a 3 ans,"Servive nul
Commande non complète servie après  une heure de retard"
Rabat,Restaurant,IL 288 Rabat - Mediterranean Food & Garden,basma,il y a 4 ans,"Prise en charge des clients pas du tt rapide service trop lent, faudra revoir ça"
